UniProt1	UniProt2	symbol1	symbol2	evidence type	heart
P30876	Q9H204	POLR2B	MED28	exp;pred	1
P24928	Q9H204	POLR2A	MED28	exp;pred	1
P12931	Q9H204	SRC	MED28	exp;pred	1
Q15717	Q9H204	ELAVL1	MED28	exp	1
Q96PU5	Q9H204	NEDD4L	MED28	exp	1
O75478	Q9H204	TADA2A	MED28	exp	1
P78352	Q9H204	DLG4	MED28	exp;pred	1
P34897	Q9H204	SHMT2	MED28	exp	1
Q9BTT4	Q9H204	MED10	MED28	exp;pred	1
P06241	Q9H204	FYN	MED28	exp;ortho;pred	1
P07947	Q9H204	YES1	MED28	exp	1
P08631	Q9H204	HCK	MED28	exp;pred	1
O95402	Q9H204	MED26	MED28	exp;pred	1
Q5TCZ1	Q9H204	SH3PXD2A	MED28	exp	1
Q92882	Q9H204	OSTF1	MED28	exp	1
Q13573	Q9H223	SNW1	EHD4	exp	1
P30566	Q9H223	ADSL	EHD4	exp	1
P19174	Q9H223	PLCG1	EHD4	exp	1
P22695	Q9H223	UQCRC2	EHD4	exp	1
P62136	Q9H223	PPP1CA	EHD4	exp	1
O15400	Q9H223	STX7	EHD4	exp	1
P39656	Q9H223	DDOST	EHD4	exp	1
Q9H0W5	Q9H223	CCDC8	EHD4	exp	1
P49902	Q9H223	NT5C2	EHD4	exp	1
P49736	Q9H223	MCM2	EHD4	exp	1
O95456	Q9H223	PSMG1	EHD4	exp	1
Q8IYI6	Q9H223	EXOC8	EHD4	exp	1
P63173	Q9H223	RPL38	EHD4	exp	1
Q99459	Q9H223	CDC5L	EHD4	exp	1
O43865	Q9H299	AHCYL1	SH3BGRL3	exp	1
P56945	Q9H299	BCAR1	SH3BGRL3	exp	1
P0CG48	Q9H2C2	UBC	ARV1	exp	1
P01730	Q9H2C2	CD4	ARV1	exp	1
P35414	Q9H2C2	APLNR	ARV1	exp	1
Q99835	Q9H2C2	SMO	ARV1	exp	1
Q8WUD1	Q9H2G9	RAB2B	BLZF1	exp	1
Q8IYH5	Q9H2G9	ZZZ3	BLZF1	exp	1
Q8TES7	Q9H2G9	FBF1	BLZF1	exp	1
O60341	Q9H2G9	KDM1A	BLZF1	exp	1
Q12824	Q9H2G9	SMARCB1	BLZF1	exp	1
O14980	Q9H2G9	XPO1	BLZF1	exp	1
P84022	Q9H2G9	SMAD3	BLZF1	exp	1
Q01844	Q9H2G9	EWSR1	BLZF1	exp	1
Q8N5R6	Q9H2G9	CCDC33	BLZF1	exp	1
Q8N9N5	Q9H2G9	BANP	BLZF1	exp	1
O43741	Q9H2G9	PRKAB2	BLZF1	exp	1
O95391	Q9H2H8	SLU7	PPIL3	exp	1
Q8WVJ2	Q9H2H8	NUDCD2	PPIL3	exp	1
P37840	Q9H2H8	SNCA	PPIL3	exp	1
P46379	Q9H2H8	BAG6	PPIL3	exp	1
P00441	Q9H2H8	SOD1	PPIL3	exp	1
P78318	Q9H2H8	IGBP1	PPIL3	exp	1
Q15293	Q9H2H8	RCN1	PPIL3	exp	1
O43865	Q9H2H8	AHCYL1	PPIL3	exp	1
P49903	Q9H2H8	SEPHS1	PPIL3	exp	1
Q9BWH6	Q9H2H8	RPAP1	PPIL3	exp	1
Q15365	Q9H2H8	PCBP1	PPIL3	exp	1
O60506	Q9H2H8	SYNCRIP	PPIL3	exp	1
Q15717	Q9H2H8	ELAVL1	PPIL3	exp	1
Q14258	Q9H2K8	TRIM25	TAOK3	exp	1
P07900	Q9H2K8	HSP90AA1	TAOK3	exp	1
Q9H2K8	Q9H2K8	TAOK3	TAOK3	exp;pred	1
P08238	Q9H2K8	HSP90AB1	TAOK3	exp	1
Q96DB2	Q9H2P0	HDAC11	ADNP	exp	1
Q9GZQ8	Q9H2P0	MAP1LC3B	ADNP	exp	1
P19174	Q9H2P0	PLCG1	ADNP	exp	1
Q8TAQ2	Q9H2P0	SMARCC2	ADNP	exp	1
O43175	Q9H2P0	PHGDH	ADNP	exp	1
Q06330	Q9H2P0	RBPJ	ADNP	exp	1
Q14258	Q9H2P0	TRIM25	ADNP	exp	1
O00422	Q9H2P0	SAP18	ADNP	exp	1
O14862	Q9H2P0	AIM2	ADNP	exp	1
P17040	Q9H2P0	ZSCAN20	ADNP	exp	1
P51532	Q9H2P0	SMARCA4	ADNP	exp;pred	1
P52294	Q9H2P0	KPNA1	ADNP	exp	1
P05412	Q9H2P0	JUN	ADNP	exp	1
P45973	Q9H2P0	CBX5	ADNP	exp;ortho	1
Q9H0W5	Q9H2P0	CCDC8	ADNP	exp	1
Q5VZL5	Q9H2P0	ZMYM4	ADNP	exp	1
P01106	Q9H2P0	MYC	ADNP	exp	1
Q6IBW4	Q9H2P0	NCAPH2	ADNP	exp	1
P63167	Q9H2P0	DYNLL1	ADNP	exp	1
Q99459	Q9H2P0	CDC5L	ADNP	exp	1
Q13573	Q9H2P0	SNW1	ADNP	exp	1
P78362	Q9H2S1	SRPK2	KCNN2	exp	1
Q96SB4	Q9H2S1	SRPK1	KCNN2	exp	1
Q9H2S1	Q9H2S1	KCNN2	KCNN2	exp	1
P16871	Q9H2U1	IL7R	DHX36	exp	1
Q15185	Q9H2U1	PTGES3	DHX36	exp	1
P27694	Q9H2U1	RPA1	DHX36	exp	1
P09651	Q9H2U1	HNRNPA1	DHX36	exp	1
Q13148	Q9H2U1	TARDBP	DHX36	exp	1
Q96JB5	Q9H2U1	CDK5RAP3	DHX36	exp	1
Q14258	Q9H2U1	TRIM25	DHX36	exp	1
P35244	Q9H2U1	RPA3	DHX36	exp	1
P05412	Q9H2U1	JUN	DHX36	exp	1
P56945	Q9H2U1	BCAR1	DHX36	exp	1
P60520	Q9H2U1	GABARAPL2	DHX36	exp	1
Q6R327	Q9H2U1	RICTOR	DHX36	exp	1
Q13895	Q9H2U1	BYSL	DHX36	exp	1
Q86VP6	Q9H2U1	CAND1	DHX36	exp	1
Q16666	Q9H2U1	IFI16	DHX36	exp	1
P35232	Q9H2U1	PHB	DHX36	exp	1
P49841	Q9H2U1	GSK3B	DHX36	exp	1
Q92905	Q9H2U1	COPS5	DHX36	exp	1
P15927	Q9H2U1	RPA2	DHX36	exp	1
Q13618	Q9H2U1	CUL3	DHX36	exp	1
P84022	Q9H2X0	SMAD3	CHRD	exp;pred	1
P54259	Q9H2X0	ATN1	CHRD	exp;pred	1
Q7Z3S9	Q9H2X0	NOTCH2NL	CHRD	exp	1
P62993	Q9H2X0	GRB2	CHRD	exp	1
P16333	Q9H2X0	NCK1	CHRD	exp	1
O43597	Q9H2X0	SPRY2	CHRD	exp	1
Q9H2X6	Q9H2X6	HIPK2	HIPK2	exp;pred	1
P04637	Q9H2X6	TP53	HIPK2	exp;ortho;pred	1
Q15796	Q9H2X6	SMAD2	HIPK2	exp;pred	1
Q04724	Q9H2X6	TLE1	HIPK2	exp;pred	1
P09874	Q9H2X6	PARP1	HIPK2	exp	1
P61956	Q9H2X6	SUMO2	HIPK2	exp;pred	1
P29590	Q9H2X6	PML	HIPK2	exp;pred	1
P63279	Q9H2X6	UBE2I	HIPK2	exp;pred	1
Q13616	Q9H2X6	CUL1	HIPK2	exp;pred	1
Q9BRK4	Q9H2X6	LZTS2	HIPK2	exp	1
Q06413	Q9H2X6	MEF2C	HIPK2	exp;ortho	1
P55854	Q9H2X6	SUMO3	HIPK2	exp;pred	1
Q14258	Q9H2X6	TRIM25	HIPK2	exp	1
Q7Z333	Q9H2X6	SETX	HIPK2	exp	1
O00148	Q9H2X6	DDX39A	HIPK2	exp	1
P02686	Q9H2X6	MBP	HIPK2	exp	1
O43318	Q9H2X6	MAP3K7	HIPK2	exp;ortho;pred	1
P17096	Q9H2X6	HMGA1	HIPK2	exp;pred	1
Q8IUQ4	Q9H2X6	SIAH1	HIPK2	exp	1
Q15797	Q9H2X6	SMAD1	HIPK2	exp;pred	1
Q13635	Q9H2X6	PTCH1	HIPK2	exp	1
P84022	Q9H2X6	SMAD3	HIPK2	exp;pred	1
P25705	Q9H3D4	ATP5A1	TP63	exp	1
P62993	Q9H3D4	GRB2	TP63	exp	1
O14920	Q9H3D4	IKBKB	TP63	exp	1
P62987	Q9H3D4	UBA52	TP63	exp	1
P04637	Q9H3D4	TP53	TP63	exp;ortho;pred	1
P08238	Q9H3D4	HSP90AB1	TP63	exp	1
P29590	Q9H3D4	PML	TP63	exp;pred	1
P13797	Q9H3D4	PLS3	TP63	exp	1
Q9BQE3	Q9H3D4	TUBA1C	TP63	exp	1
P19838	Q9H3D4	NFKB1	TP63	exp;pred	1
P85037	Q9H3D4	FOXK1	TP63	exp	1
Q15233	Q9H3D4	NONO	TP63	exp	1
P51991	Q9H3D4	HNRNPA3	TP63	exp	1
O95104	Q9H3D4	SCAF4	TP63	exp	1
P09012	Q9H3D4	SNRPA	TP63	exp	1
Q04206	Q9H3D4	RELA	TP63	exp;pred	1
Q9H2X6	Q9H3D4	HIPK2	TP63	exp;pred	1
Q15796	Q9H3D4	SMAD2	TP63	exp;pred	1
Q96B97	Q9H3D4	SH3KBP1	TP63	exp	1
P78559	Q9H3D4	MAP1A	TP63	exp	1
P11021	Q9H3D4	HSPA5	TP63	exp	1
Q13200	Q9H3D4	PSMD2	TP63	exp	1
O60506	Q9H3D4	SYNCRIP	TP63	exp;pred	1
Q96J02	Q9H3D4	ITCH	TP63	exp;pred	1
P46379	Q9H3D4	BAG6	TP63	exp	1
P31947	Q9H3D4	SFN	TP63	exp;pred	1
P17676	Q9H3D4	CEBPB	TP63	exp;pred	1
Q15424	Q9H3D4	SAFB	TP63	exp	1
Q13526	Q9H3D4	PIN1	TP63	exp;pred	1
O95155	Q9H3D4	UBE4B	TP63	exp	1
P84022	Q9H3D4	SMAD3	TP63	exp;pred	1
O75190	Q9H3D4	DNAJB6	TP63	exp	1
Q9H3D4	Q9H3D4	TP63	TP63	exp;ortho	1
P39023	Q9H3D4	RPL3	TP63	exp	1
Q7L5N1	Q9H3D4	COPS6	TP63	exp	1
P08865	Q9H3D4	RPSA	TP63	exp	1
Q08211	Q9H3D4	DHX9	TP63	exp	1
P68104	Q9H3D4	EEF1A1	TP63	exp	1
P35637	Q9H3D4	FUS	TP63	exp	1
P14866	Q9H3D4	HNRNPL	TP63	exp;pred	1
Q16630	Q9H3D4	CPSF6	TP63	exp	1
P50990	Q9H3D4	CCT8	TP63	exp	1
P30050	Q9H3D4	RPL12	TP63	exp	1
P63279	Q9H3D4	UBE2I	TP63	exp;pred	1
P04150	Q9H3G5	NR3C1	CPVL	exp	1
Q8WXI3	Q9H3G5	ASB10	CPVL	exp	1
Q96KR7	Q9H3G5	PHACTR3	CPVL	exp	1
Q99714	Q9H3G5	HSD17B10	CPVL	exp	1
Q86XR8	Q9H3G5	CEP57	CPVL	exp	1
Q8IWL3	Q9H3G5	HSCB	CPVL	exp	1
P63172	Q9H3G5	DYNLT1	CPVL	exp	1
Q8WUY8	Q9H3G5	NAT14	CPVL	exp	1
P49459	Q9H3G5	UBE2A	CPVL	exp	1
Q14203	Q9H3G5	DCTN1	CPVL	exp	1
P68431	Q9H3G5	HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3J	CPVL	exp	1
Q5TB80	Q9H3G5	CEP162	CPVL	exp	1
Q14160	Q9H3G5	SCRIB	CPVL	exp	1
Q99952	Q9H3G5	PTPN18	CPVL	exp	1
P35227	Q9H3G5	PCGF2	CPVL	exp	1
Q8TES7	Q9H3G5	FBF1	CPVL	exp	1
P16104	Q9H3N1	H2AFX	TMX1	exp	1
Q15717	Q9H3N1	ELAVL1	TMX1	exp	1
Q969P0	Q9H3N1	IGSF8	TMX1	exp	1
P27824	Q9H3N1	CANX	TMX1	exp	1
Q8IWL3	Q9H3N1	HSCB	TMX1	exp	1
Q92900	Q9H3N1	UPF1	TMX1	exp	1
Q13501	Q9H3N1	SQSTM1	TMX1	exp	1
P15336	Q9H3N1	ATF2	TMX1	exp	1
O75324	Q9H3N1	SNN	TMX1	exp	1
P10599	Q9H3N1	TXN	TMX1	exp;pred	1
P07948	Q9H3N1	LYN	TMX1	exp	1
Q96IK5	Q9H3N1	GMCL1	TMX1	exp	1
P45880	Q9H3N1	VDAC2	TMX1	exp	1
Q01844	Q9H3N1	EWSR1	TMX1	exp	1
P18124	Q9H3N1	RPL7	TMX1	exp	1
P23508	Q9H3N1	MCC	TMX1	exp	1
P62993	Q9H3N1	GRB2	TMX1	exp	1
Q15717	Q9H3P7	ELAVL1	ACBD3	exp	1
Q8NFH5	Q9H3P7	NUP35	ACBD3	exp	1
Q8IVT5	Q9H3P7	KSR1	ACBD3	exp	1
Q08378	Q9H3P7	GOLGA3	ACBD3	exp	1
Q13618	Q9H3P7	CUL3	ACBD3	exp	1
P09622	Q9H3P7	DLD	ACBD3	exp	1
Q9BTW9	Q9H3P7	TBCD	ACBD3	exp	1
Q8IWL3	Q9H3P7	HSCB	ACBD3	exp	1
Q14789	Q9H3P7	GOLGB1	ACBD3	exp;pred	1
Q86VN1	Q9H3P7	VPS36	ACBD3	exp	1
Q96H20	Q9H3P7	SNF8	ACBD3	exp	1
Q96SB4	Q9H3Q1	SRPK1	CDC42EP4	exp	1
P58557	Q9H3Q1	YBEY	CDC42EP4	exp	1
P78362	Q9H3Q1	SRPK2	CDC42EP4	exp	1
P60953	Q9H3Q1	CDC42	CDC42EP4	exp;ortho;pred	1
Q15717	Q9H3Q1	ELAVL1	CDC42EP4	exp	1
P30044	Q9H3S7	PRDX5	PTPN23	exp	1
Q9GZR7	Q9H3S7	DDX24	PTPN23	exp	1
Q05397	Q9H3S7	PTK2	PTPN23	exp;pred	1
P12931	Q9H3S7	SRC	PTPN23	exp	1
Q14677	Q9H3S7	CLINT1	PTPN23	exp	1
O14965	Q9H3S7	AURKA	PTPN23	exp	1
Q9BXB1	Q9H3S7	LGR4	PTPN23	exp	1
P04843	Q9H3S7	RPN1	PTPN23	exp	1
P34897	Q9H3S7	SHMT2	PTPN23	exp	1
P62993	Q9H3S7	GRB2	PTPN23	exp	1
P40616	Q9H3S7	ARL1	PTPN23	exp	1
Q8WUM4	Q9H3S7	PDCD6IP	PTPN23	exp;pred	1
O14964	Q9H3S7	HGS	PTPN23	exp;ortho	1
Q32P28	Q9H3S7	P3H1	PTPN23	exp	1
P04350	Q9H3S7	TUBB4A	PTPN23	exp	1
P19320	Q9H3S7	VCAM1	PTPN23	exp	1
Q92731	Q9H3S7	ESR2	PTPN23	exp	1
P31948	Q9H3S7	STIP1	PTPN23	exp	1
Q9BSD7	Q9H3S7	NTPCR	PTPN23	exp	1
Q99816	Q9H3S7	TSG101	PTPN23	exp	1
P0CG48	Q9H3S7	UBC	PTPN23	exp	1
O75340	Q9H3S7	PDCD6	PTPN23	exp	1
P14373	Q9H3S7	TRIM27	PTPN23	exp	1
P00367	Q9H3S7	GLUD1	PTPN23	exp	1
Q7Z3S9	Q9H3S7	NOTCH2NL	PTPN23	exp	1
O75436	Q9H3S7	VPS26A	PTPN23	exp	1
P34932	Q9H3S7	HSPA4	PTPN23	exp	1
P34932	Q9H3Z4	HSPA4	DNAJC5	exp	1
P63027	Q9H3Z4	VAMP2	DNAJC5	exp	1
Q14258	Q9H3Z4	TRIM25	DNAJC5	exp	1
P38606	Q9H3Z4	ATP6V1A	DNAJC5	exp	1
O95071	Q9H410	UBR5	DSN1	exp	1
P29590	Q9H410	PML	DSN1	exp	1
P58340	Q9H410	MLF1	DSN1	exp	1
P38117	Q9H410	ETFB	DSN1	exp	1
P07900	Q9H410	HSP90AA1	DSN1	exp	1
P35579	Q9H410	MYH9	DSN1	exp	1
Q9H410	Q9H410	DSN1	DSN1	exp	1
P12004	Q9H410	PCNA	DSN1	exp	1
P36873	Q9H410	PPP1CC	DSN1	exp	1
P53621	Q9H410	COPA	DSN1	exp	1
Q8TAG9	Q9H410	EXOC6	DSN1	exp	1
Q5VTR2	Q9H410	RNF20	DSN1	exp	1
P45973	Q9H410	CBX5	DSN1	exp;pred	1
Q13155	Q9H410	AIMP2	DSN1	exp	1
P22626	Q9H422	HNRNPA2B1	HIPK3	exp	1
Q8IUQ4	Q9H422	SIAH1	HIPK3	exp	1
P05412	Q9H422	JUN	HIPK3	exp	1
P04637	Q9H422	TP53	HIPK3	exp;pred	1
P02745	Q9H422	C1QA	HIPK3	exp	1
P62995	Q9H422	TRA2B	HIPK3	exp	1
P24468	Q9H422	NR2F2	HIPK3	exp	1
O94842	Q9H422	TOX4	HIPK3	exp	1
P15104	Q9H422	GLUL	HIPK3	exp	1
Q7Z4I7	Q9H422	LIMS2	HIPK3	exp	1
Q13243	Q9H422	SRSF5	HIPK3	exp	1
P32121	Q9H422	ARRB2	HIPK3	exp	1
P49796	Q9H422	RGS3	HIPK3	exp	1
P62993	Q9H422	GRB2	HIPK3	exp;pred	1
Q07955	Q9H422	SRSF1	HIPK3	exp	1
P09651	Q9H422	HNRNPA1	HIPK3	exp	1
Q15942	Q9H422	ZYX	HIPK3	exp	1
P63279	Q9H422	UBE2I	HIPK3	exp	1
P53671	Q9H422	LIMK2	HIPK3	exp	1
Q14258	Q9H422	TRIM25	HIPK3	exp	1
O14980	Q9H446	XPO1	RWDD1	exp;ortho	1
Q9BUJ2	Q9H492	HNRNPUL1	MAP1LC3A	exp	1
P39023	Q9H492	RPL3	MAP1LC3A	exp	1
P40939	Q9H492	HADHA	MAP1LC3A	exp;pred	1
P46821	Q9H492	MAP1B	MAP1LC3A	exp;ortho;pred	1
Q15717	Q9H492	ELAVL1	MAP1LC3A	exp	1
P52292	Q9H492	KPNA2	MAP1LC3A	exp	1
P51571	Q9H492	SSR4	MAP1LC3A	exp	1
P30048	Q9H492	PRDX3	MAP1LC3A	exp	1
P11940	Q9H492	PABPC1	MAP1LC3A	exp	1
P62993	Q9H492	GRB2	MAP1LC3A	exp	1
Q15436	Q9H492	SEC23A	MAP1LC3A	exp	1
Q08380	Q9H492	LGALS3BP	MAP1LC3A	exp	1
P43243	Q9H492	MATR3	MAP1LC3A	exp	1
Q9GZQ8	Q9H492	MAP1LC3B	MAP1LC3A	exp;pred	1
O00571	Q9H492	DDX3X	MAP1LC3A	exp	1
O95429	Q9H492	BAG4	MAP1LC3A	exp	1
P62987	Q9H492	UBA52	MAP1LC3A	exp	1
Q8TD19	Q9H492	NEK9	MAP1LC3A	exp	1
P62736	Q9H492	ACTA2	MAP1LC3A	exp	1
P84090	Q9H492	ERH	MAP1LC3A	exp	1
Q08211	Q9H492	DHX9	MAP1LC3A	exp	1
Q9H492	Q9H492	MAP1LC3A	MAP1LC3A	exp	1
P35658	Q9H492	NUP214	MAP1LC3A	exp	1
P04080	Q9H492	CSTB	MAP1LC3A	exp	1
P55036	Q9H492	PSMD4	MAP1LC3A	exp	1
Q9BQD3	Q9H492	KXD1	MAP1LC3A	exp	1
P05141	Q9H492	SLC25A5	MAP1LC3A	exp	1
P68036	Q9H492	UBE2L3	MAP1LC3A	exp;pred	1
Q8TAQ2	Q9H492	SMARCC2	MAP1LC3A	exp	1
P08238	Q9H492	HSP90AB1	MAP1LC3A	exp	1
Q13043	Q9H492	STK4	MAP1LC3A	exp;pred	1
P60520	Q9H492	GABARAPL2	MAP1LC3A	exp;pred	1
O43143	Q9H492	DHX15	MAP1LC3A	exp	1
P14618	Q9H492	PKM	MAP1LC3A	exp	1
Q9BQE3	Q9H492	TUBA1C	MAP1LC3A	exp	1
P05386	Q9H492	RPLP1	MAP1LC3A	exp	1
Q8NC51	Q9H492	SERBP1	MAP1LC3A	exp	1
Q13263	Q9H492	TRIM28	MAP1LC3A	exp	1
P84103	Q9H492	SRSF3	MAP1LC3A	exp	1
Q12931	Q9H492	TRAP1	MAP1LC3A	exp	1
P11586	Q9H492	MTHFD1	MAP1LC3A	exp	1
Q13501	Q9H492	SQSTM1	MAP1LC3A	exp;ortho;pred	1
P50914	Q9H492	RPL14	MAP1LC3A	exp	1
P49915	Q9H492	GMPS	MAP1LC3A	exp	1
P17812	Q9H492	CTPS1	MAP1LC3A	exp	1
P31689	Q9H492	DNAJA1	MAP1LC3A	exp	1
O95352	Q9H492	ATG7	MAP1LC3A	exp;ortho;pred	1
Q12906	Q9H492	ILF3	MAP1LC3A	exp	1
O75340	Q9H492	PDCD6	MAP1LC3A	exp	1
Q92734	Q9H492	TFG	MAP1LC3A	exp	1
P19338	Q9H492	NCL	MAP1LC3A	exp	1
Q3ZCQ8	Q9H492	TIMM50	MAP1LC3A	exp	1
O00483	Q9H492	NDUFA4	MAP1LC3A	exp	1
Q9H0E2	Q9H492	TOLLIP	MAP1LC3A	exp	1
P14866	Q9H492	HNRNPL	MAP1LC3A	exp	1
P23528	Q9H492	CFL1	MAP1LC3A	exp	1
P11021	Q9H492	HSPA5	MAP1LC3A	exp	1
Q99814	Q9H492	EPAS1	MAP1LC3A	exp	1
P62314	Q9H492	SNRPD1	MAP1LC3A	exp	1
Q15424	Q9H492	SAFB	MAP1LC3A	exp;pred	1
Q06830	Q9H492	PRDX1	MAP1LC3A	exp	1
Q9BSB4	Q9H492	ATG101	MAP1LC3A	exp;pred	1
Q04837	Q9H492	SSBP1	MAP1LC3A	exp	1
P14174	Q9H492	MIF	MAP1LC3A	exp	1
P55084	Q9H492	HADHB	MAP1LC3A	exp;pred	1
P38646	Q9H492	HSPA9	MAP1LC3A	exp	1
Q13188	Q9H492	STK3	MAP1LC3A	exp;pred	1
P78559	Q9H492	MAP1A	MAP1LC3A	exp;ortho;pred	1
P07814	Q9H492	EPRS	MAP1LC3A	exp	1
O14979	Q9H492	HNRNPDL	MAP1LC3A	exp	1
Q9H0R8	Q9H492	GABARAPL1	MAP1LC3A	exp;pred	1
O60547	Q9H492	GMDS	MAP1LC3A	exp	1
P68400	Q9H492	CSNK2A1	MAP1LC3A	exp	1
O95487	Q9H492	SEC24B	MAP1LC3A	exp	1
P10515	Q9H492	DLAT	MAP1LC3A	exp	1
Q15393	Q9H492	SF3B3	MAP1LC3A	exp	1
P34932	Q9H492	HSPA4	MAP1LC3A	exp	1
P35908	Q9H492	KRT2	MAP1LC3A	exp	1
P09622	Q9H492	DLD	MAP1LC3A	exp	1
P10599	Q9H492	TXN	MAP1LC3A	exp	1
P48643	Q9H492	CCT5	MAP1LC3A	exp	1
P52272	Q9H492	HNRNPM	MAP1LC3A	exp	1
Q9BQS8	Q9H492	FYCO1	MAP1LC3A	exp;pred	1
Q14145	Q9H492	KEAP1	MAP1LC3A	exp;pred	1
P36873	Q9H492	PPP1CC	MAP1LC3A	exp	1
P17066	Q9H492	HSPA6	MAP1LC3A	exp	1
P30837	Q9H492	ALDH1B1	MAP1LC3A	exp	1
P49411	Q9H492	TUFM	MAP1LC3A	exp	1
P14868	Q9H492	DARS	MAP1LC3A	exp	1
P98179	Q9H492	RBM3	MAP1LC3A	exp	1
P46531	Q9H492	NOTCH1	MAP1LC3A	exp	1
P35637	Q9H492	FUS	MAP1LC3A	exp	1
O95782	Q9H492	AP2A1	MAP1LC3A	exp	1
Q14677	Q9H492	CLINT1	MAP1LC3A	exp;pred	1
P12270	Q9H492	TPR	MAP1LC3A	exp	1
P51991	Q9H492	HNRNPA3	MAP1LC3A	exp	1
P62913	Q9H492	RPL11	MAP1LC3A	exp	1
O95999	Q9H492	BCL10	MAP1LC3A	exp	1
Q1KMD3	Q9H492	HNRNPUL2	MAP1LC3A	exp	1
Q15051	Q9H492	IQCB1	MAP1LC3A	exp	1
P42858	Q9H492	HTT	MAP1LC3A	exp	1
P35527	Q9H492	KRT9	MAP1LC3A	exp	1
P49458	Q9H492	SRP9	MAP1LC3A	exp	1
P12277	Q9H492	CKB	MAP1LC3A	exp	1
P31153	Q9H492	MAT2A	MAP1LC3A	exp	1
P08754	Q9H492	GNAI3	MAP1LC3A	exp	1
P54652	Q9H492	HSPA2	MAP1LC3A	exp	1
P05412	Q9H492	JUN	MAP1LC3A	exp	1
P55209	Q9H492	NAP1L1	MAP1LC3A	exp	1
P68371	Q9H492	TUBB4B	MAP1LC3A	exp	1
P04792	Q9H492	HSPB1	MAP1LC3A	exp	1
P19838	Q9H492	NFKB1	MAP1LC3A	exp	1
P09651	Q9H492	HNRNPA1	MAP1LC3A	exp	1
Q99615	Q9H492	DNAJC7	MAP1LC3A	exp	1
P62701	Q9H492	RPS4X	MAP1LC3A	exp	1
Q15233	Q9H492	NONO	MAP1LC3A	exp	1
P23246	Q9H492	SFPQ	MAP1LC3A	exp	1
Q8WV44	Q9H492	TRIM41	MAP1LC3A	exp	1
P37840	Q9H492	SNCA	MAP1LC3A	exp	1
Q9H0D6	Q9H492	XRN2	MAP1LC3A	exp	1
Q8NDT2	Q9H492	RBM15B	MAP1LC3A	exp	1
P17931	Q9H492	LGALS3	MAP1LC3A	exp	1
P51648	Q9H492	ALDH3A2	MAP1LC3A	exp	1
Q8WUM4	Q9H492	PDCD6IP	MAP1LC3A	exp;pred	1
Q15287	Q9H492	RNPS1	MAP1LC3A	exp	1
P63241	Q9H492	EIF5A	MAP1LC3A	exp	1
O00410	Q9H492	IPO5	MAP1LC3A	exp	1
O95831	Q9H492	AIFM1	MAP1LC3A	exp	1
O75592	Q9H492	MYCBP2	MAP1LC3A	exp	1
P12004	Q9H492	PCNA	MAP1LC3A	exp	1
Q16630	Q9H492	CPSF6	MAP1LC3A	exp	1
P23396	Q9H492	RPS3	MAP1LC3A	exp	1
Q96PK6	Q9H492	RBM14	MAP1LC3A	exp	1
O14641	Q9H492	DVL2	MAP1LC3A	exp	1
O43684	Q9H492	BUB3	MAP1LC3A	exp	1
Q92499	Q9H492	DDX1	MAP1LC3A	exp	1
Q01844	Q9H492	EWSR1	MAP1LC3A	exp	1
Q00839	Q9H492	HNRNPU	MAP1LC3A	exp	1
P08670	Q9H492	VIM	MAP1LC3A	exp	1
P22626	Q9H492	HNRNPA2B1	MAP1LC3A	exp;pred	1
P50990	Q9H492	CCT8	MAP1LC3A	exp	1
P07900	Q9H492	HSP90AA1	MAP1LC3A	exp	1
Q66K14	Q9H492	TBC1D9B	MAP1LC3A	exp	1
O43175	Q9H492	PHGDH	MAP1LC3A	exp	1
P62937	Q9H492	PPIA	MAP1LC3A	exp	1
P06702	Q9H492	S100A9	MAP1LC3A	exp	1
P22061	Q9H492	PCMT1	MAP1LC3A	exp	1
Q13813	Q9H492	SPTAN1	MAP1LC3A	exp	1
P45973	Q9H492	CBX5	MAP1LC3A	exp	1
P32119	Q9H492	PRDX2	MAP1LC3A	exp	1
Q96CV9	Q9H492	OPTN	MAP1LC3A	exp	1
Q96SB4	Q9H492	SRPK1	MAP1LC3A	exp	1
P62304	Q9H492	SNRPE	MAP1LC3A	exp	1
P40227	Q9H492	CCT6A	MAP1LC3A	exp	1
Q14204	Q9H492	DYNC1H1	MAP1LC3A	exp	1
P07910	Q9H492	HNRNPC	MAP1LC3A	exp	1
Q13151	Q9H492	HNRNPA0	MAP1LC3A	exp	1
P15880	Q9H492	RPS2	MAP1LC3A	exp	1
Q13137	Q9H492	CALCOCO2	MAP1LC3A	exp	1
P25205	Q9H492	MCM3	MAP1LC3A	exp	1
O94906	Q9H492	PRPF6	MAP1LC3A	exp	1
P40926	Q9H492	MDH2	MAP1LC3A	exp	1
P68104	Q9H492	EEF1A1	MAP1LC3A	exp	1
O43795	Q9H492	MYO1B	MAP1LC3A	exp	1
P05023	Q9H492	ATP1A1	MAP1LC3A	exp	1
O75400	Q9H492	PRPF40A	MAP1LC3A	exp	1
P12236	Q9H492	SLC25A6	MAP1LC3A	exp	1
Q15084	Q9H492	PDIA6	MAP1LC3A	exp	1
Q00325	Q9H492	SLC25A3	MAP1LC3A	exp	1
Q14596	Q9H492	NBR1	MAP1LC3A	exp;pred	1
